336,0.633778,0.991408,1.76914,-0.510791,0.0846299,0.145949,0.842988
337,0.111606,1.90586,1.80867,-0.516228,0.083182,0.144374,0.840087
338,1.80027,0.985581,2.00345,-0.527672,0.0667749,0.170909,0.829393
339,1.26903,1.37602,1.99505,-0.529367,0.0711968,0.16769,0.828602
340,0.978663,0.848099,1.936,-0.531644,0.0745483,0.164653,0.827458
341,1.1821,0.888135,2.0156,-0.539638,0.0704737,0.179945,0.819417
342,1.02748,1.84578,2.03607,-0.54253,0.0788493,0.175404,0.817727
343,1.12838,1.60752,1.98188,-0.546965,0.0804353,0.178137,0.814019
344,1.04944,2.12852,1.95796,-0.548555,0.0803257,0.180927,0.812343
345,0.57493,1.64646,1.92309,-0.549148,0.0849296,0.170129,0.813806
346,1.07174,1.71906,1.93399,-0.552515,0.0760698,0.18533,0.809069
347,0.803819,2.00355,2.09343,-0.557244,0.0809511,0.18506,0.805406
348,0.599683,1.4549,1.81313,-0.556195,0.0812574,0.186925,0.805669
349,0.949274,1.50572,1.9416,-0.561473,0.0806559,0.196193,0.799845
350,0.52236,1.51744,1.76381,-0.560741,0.086111,0.193542,0.800435
351,1.07324,2.11948,2.10314,-0.570269,0.079209,0.205249,0.791449
352,1.05512,2.27566,1.97576,-0.572038,0.0823438,0.203776,0.790233
353,1.48711,1.0032,2.0152,-0.580925,0.0763607,0.206426,0.783635
354,1.21428,1.50718,2.10398,-0.590674,0.0812508,0.199274,0.777684
355,1.15164,1.18563,1.94228,-0.594955,0.0881881,0.189975,0.77599
356,0.655487,2.47012,1.64272,-0.593923,0.095753,0.187421,0.776506
357,1.45746,1.74147,2.21308,-0.615051,0.0803581,0.183234,0.762679
358,0.555093,2.47179,1.87325,-0.609418,0.0913943,0.171672,0.768626
359,1.63767,0.633013,2.14388,-0.62141,0.0731387,0.176039,0.759941
360,1.43669,1.68678,2.08486,-0.624641,0.0622806,0.183249,0.756548
361,1.97023,1.11812,2.20901,-0.631446,0.0527377,0.189821,0.749975
362,1.56033,1.78091,2.08432,-0.630783,0.0571791,0.188464,0.75055
363,0.844601,2.23832,2.00639,-0.63118,0.0679867,0.176681,0.752179
364,0.877984,2.23596,1.99919,-0.63695,0.0648956,0.16733,0.749723
365,2.34143,1.12676,2.27521,-0.648883,0.0413955,0.164992,0.74163
366,0.820893,2.44666,1.36789,-0.630828,0.0698261,0.120835,0.763269
367,0.664673,3.23225,1.94855,-0.637603,0.081612,0.106933,0.75853
368,1.46893,0.997995,2.11258,-0.640526,0.0745606,0.0939671,0.75851
369,1.06523,1.63965,2.04354,-0.635165,0.0742548,0.0764388,0.76499
370,1.66384,1.49645,2.24494,-0.639425,0.059715,0.0780277,0.762549
371,1.14938,1.6204,2.07313,-0.633528,0.0620424,0.0655756,0.768435
372,0.656855,2.0116,1.8766,-0.628015,0.0692462,0.0578962,0.772949
373,2.79561,1.49235,2.40778,-0.637536,0.0251422,0.0752335,0.766326
374,0.786882,1.23821,2.11763,-0.631554,0.0520082,0.0570935,0.771476
375,1.83383,1.00092,1.9171,-0.635675,0.0314927,0.0624306,0.768783
376,2.2356,2.4114,2.32699,-0.644925,0.0287515,0.0778844,0.759723
377,2.7834,0.498998,2.72273,-0.659817,0.02172,0.0887374,0.745852
378,1.07107,1.41981,2.1203,-0.65526,0.0466577,0.0556925,0.751902
379,1.54076,1.02508,2.23537,-0.663083,0.0444617,0.0538013,0.745285
380,1.47115,1.43639,2.13589,-0.665948,0.0450363,0.0452712,0.74326
381,0.899693,1.29053,2.15071,-0.668814,0.0595403,0.0256459,0.740597
382,3.90155,1.48413,1.62768,-0.66912,0.00830687,0.0467164,0.741638
383,1.4321,1.5429,2.20748,-0.680468,0.0453608,0.0119824,0.731274
384,1.00392,0.795331,2.13245,-0.684951,0.0571554,-0.00161811,0.726342
385,1.66216,1.74149,2.33809,-0.690146,0.0439461,0.00466095,0.72232
386,1.05265,1.86005,2.31449,-0.689102,0.0553826,-0.00412977,0.722533
387,1.00895,1.53894,2.27887,-0.689654,0.0588078,-0.00532224,0.721727
388,0.179914,2.42901,2.13075,-0.686598,0.0677509,-0.0140875,0.723737
389,0.719329,2.03581,2.18953,-0.688696,0.0609154,-0.00848877,0.722437
390,1.07788,1.67168,2.31395,-0.690066,0.0585262,-0.0116827,0.721281
391,0.738355,0.934633,2.15361,-0.687128,0.0709613,-0.020991,0.722758
392,1.95301,1.65861,2.51959,-0.690866,0.0475624,0.0028156,0.721412
393,1.99603,0.768142,2.6097,-0.689283,0.0511849,0.0118604,0.722584
394,1.54934,2.23361,2.33272,-0.679416,0.0613982,-0.00159212,0.731178
395,2.66836,1.20996,2.8469,-0.687429,0.0433192,0.00585587,0.724935
396,0.371129,2.42071,2.17199,-0.670562,0.074289,-0.0254626,0.737685
397,0.0660001,3.28102,1.92495,-0.662937,0.0780365,-0.019028,0.744354
398,1.55587,1.08414,2.42365,-0.672344,0.0537879,-0.00189608,0.738279
399,2.96723,0.76786,2.24476,-0.667941,0.0244191,0.0254022,0.74338
400,1.42099,2.13736,2.39384,-0.66679,0.0495065,-0.00616421,0.743574
401,2.7543,1.53631,2.11441,-0.664793,0.0245496,0.00825151,0.746579
402,0.0324561,1.99694,1.7358,-0.654042,0.0611757,-0.0210197,0.753687
403,0.398201,1.54424,1.9182,-0.663006,0.0453778,-0.00207976,0.747235
404,0.743657,1.29908,2.18846,-0.669702,0.0442845,0.00127954,0.741308
405,1.37348,1.37036,2.50892,-0.680818,0.0355048,0.0133976,0.731469
406,1.36857,0.590917,2.46739,-0.687034,0.0374584,0.0229964,0.725295
407,0.563498,1.44262,2.12599,-0.683804,0.0451631,0.0181076,0.728042
408,0.886273,1.93808,2.30853,-0.694804,0.0395769,0.0210788,0.7178
409,0.347427,1.6146,2.73303,-0.707542,0.0480165,0.0152037,0.704874
410,1.17758,1.62609,2.36798,-0.705755,0.0300756,0.0234688,0.707428
411,1.07555,1.17816,2.04998,-0.70424,0.0303139,0.0191747,0.709056
412,2.4341,1.46701,2.35511,-0.714626,0.00544907,0.0397565,0.698355
413,1.14514,1.70614,1.96677,-0.717818,0.0253174,0.0219378,0.695424
414,1.07936,2.65854,1.63133,-0.727662,0.0267394,0.0328966,0.684625
415,2.48291,0.69666,2.65469,-0.754966,-0.00395803,0.0503369,0.653817
416,3.52083,2.24361,4.20472,-0.781615,-0.0179718,0.0508589,0.621425
417,0.614683,1.40013,2.41194,-0.769753,0.0239983,0.0214469,0.63753
418,2.44674,1.79212,2.15868,-0.772485,-0.00398944,0.0346464,0.634075
419,1.94676,0.894517,2.53503,-0.782779,0.00894778,0.0278383,0.621612
420,1.23255,1.46233,2.76005,-0.787637,0.0171662,0.017981,0.615637
421,1.23266,0.129686,2.42533,-0.788381,0.0215694,0.00955524,0.614735
422,2.58328,0.312913,2.91797,-0.798209,-0.0125467,0.0199323,0.601921
423,1.95168,1.05331,2.51363,-0.797661,9.33258e-05,0.0153068,0.602912
424,1.03648,0.451473,2.23758,-0.796565,0.0232536,-0.00389735,0.604093
425,0.942716,1.38041,2.46447,-0.800364,0.0222377,0.00429077,0.599087
426,0.922198,0.91226,2.32901,-0.797539,0.0247227,0.00495277,0.60274
427,0.613306,1.41153,2.09148,-0.795452,0.0321476,0.000487642,0.605163
428,1.12089,0.280423,2.44916,-0.804148,0.0287875,-0.000637723,0.593731
429,1.45479,0.567262,2.49906,-0.807042,0.0220135,0.00188555,0.590081
430,2.29282,1.78751,2.76953,-0.811685,0.00952437,0.00639299,0.583983
431,1.76137,0.0419726,2.76154,-0.815489,0.021634,0.00109459,0.578367
432,2.87491,0.704062,3.11755,-0.818003,0.00101138,0.0111973,0.575104
433,2.53838,0.858856,3.0416,-0.8207,0.00735071,0.00114001,0.571311
434,0.805109,1.46311,2.23584,-0.814024,0.0380757,-0.0175724,0.579316
435,1.70554,0.488723,2.68509,-0.822445,0.0247777,-0.00763546,0.568253
436,1.5194,0.99691,2.62478,-0.82126,0.0297798,-0.0120814,0.569649
437,0.127024,1.58259,1.87071,-0.808942,0.0530868,-0.038988,0.584187
438,1.14811,1.34901,2.47415,-0.820491,0.0349097,-0.0256536,0.570016
439,1.74694,1.61001,2.41536,-0.822249,0.0247911,-0.0225008,0.568142
440,0.961213,0.834648,2.30832,-0.821899,0.0387837,-0.0288268,0.56758
441,0.879192,1.09059,2.23572,-0.82035,0.0349366,-0.0323157,0.569878
442,1.55138,0.339378,2.59424,-0.826735,0.0208703,-0.0285946,0.561477
443,0.951261,0.545323,2.32179,-0.821146,0.036525,-0.0463826,0.567656
444,1.29589,0.110596,2.46028,-0.827333,0.0293604,-0.0387157,0.559606
445,1.41806,0.231472,2.55499,-0.829958,0.0206861,-0.0369389,0.556218
446,1.24134,0.629739,2.41008,-0.828132,0.0224972,-0.0398594,0.558661
447,1.29222,0.54849,2.52859,-0.829647,0.0195417,-0.0470427,0.555959
448,1.15012,0.666472,2.38896,-0.828089,0.0216709,-0.0492021,0.558013
449,0.718882,1.12927,2.15013,-0.824609,0.0219973,-0.0562093,0.562473
450,0.622141,1.37668,2.09567,-0.82446,0.0160257,-0.0562734,0.562888
451,5.09878,1.83449,2.98505,-0.831336,-0.055342,-0.0208773,0.552614
452,1.6922,1.07516,2.28856,-0.826607,-0.0121232,-0.0458764,0.560776
453,0.898054,1.79308,2.29138,-0.826229,-0.00289834,-0.0577476,0.56036
454,1.11182,0.726334,2.40277,-0.828053,-0.0109507,-0.0585811,0.557473
455,2.08442,0.691724,2.85514,-0.833996,-0.0335409,-0.0458838,0.548836
456,0.794528,1.37989,2.21954,-0.828406,-0.0165136,-0.0546621,0.55721
457,0.893846,0.989482,2.26865,-0.82995,-0.0216896,-0.0548986,0.554706
458,1.04282,0.838954,2.39028,-0.830594,-0.0258695,-0.0556261,0.553489
459,1.14123,0.815566,2.37779,-0.831841,-0.0360554,-0.0503511,0.551548
460,1.12932,0.756173,2.407,-0.832249,-0.0388245,-0.0514783,0.55064
461,0.988676,1.12162,2.35988,-0.832316,-0.0383703,-0.0531926,0.550408
462,1.20583,0.940922,2.50544,-0.834621,-0.0457326,-0.0488487,0.546745
463,0.910677,0.905422,2.34061,-0.833618,-0.0437719,-0.0505611,0.548278
464,0.660615,1.01036,2.21252,-0.832882,-0.0421354,-0.0548438,0.549113
465,1.4723,1.17916,2.54308,-0.835467,-0.0623347,-0.0406554,0.544478
466,0.626265,1.29311,2.16247,-0.832639,-0.0502493,-0.0475292,0.54948
467,0.505825,1.36565,2.03224,-0.831389,-0.0537229,-0.0479402,0.551006
468,1.22941,0.884578,2.46366,-0.836302,-0.0718867,-0.0377176,0.542226
469,0.952781,0.614084,2.38585,-0.835452,-0.0675994,-0.0458152,0.543462
470,1.09659,1.12162,2.47326,-0.835376,-0.0792537,-0.0383553,0.542582
471,1.00372,0.947791,2.37541,-0.834058,-0.0832936,-0.0359957,0.544164
472,0.679399,1.24299,2.17567,-0.832589,-0.0817947,-0.0386693,0.546452
473,1.53687,0.356915,2.6781,-0.83841,-0.101505,-0.0250448,0.534919
474,1.27051,0.351615,2.54812,-0.838246,-0.0972714,-0.0257951,0.535927
475,1.38373,0.691323,2.60076,-0.837756,-0.103286,-0.0190479,0.535849
476,1.33835,0.415268,2.5203,-0.837294,-0.106963,-0.0132364,0.536025
477,1.65544,0.474621,2.59295,-0.837364,-0.113995,-0.0107768,0.534518
478,1.07578,0.821878,2.3429,-0.836311,-0.105383,-0.0135008,0.537863
479,1.08581,0.851591,2.40177,-0.836905,-0.109024,-0.0104565,0.536278
480,0.88775,0.843032,2.27719,-0.835468,-0.108032,-0.0101233,0.53872
481,1.08318,0.747048,2.4186,-0.837011,-0.113431,-0.00595375,0.535267
482,1.11368,0.732289,2.40523,-0.838032,-0.113021,-0.00436206,0.533769
483,1.12784,0.855252,2.40598,-0.838439,-0.112566,-0.0037242,0.533231
484,1.19409,0.727375,2.44076,-0.839514,-0.115113,0.000711688,0.531003
485,1.02124,0.948269,2.3186,-0.838259,-0.112523,-0.000845009,0.533535
486,1.37824,0.552967,2.57195,-0.841252,-0.120496,0.0031748,0.527035
487,1.35856,1.27077,2.33757,-0.837615,-0.118805,0.00553631,0.533156
488,1.03432,0.697452,2.35523,-0.83873,-0.115013,0.00619178,0.532227
489,1.59458,0.382667,2.69128,-0.84156,-0.126104,0.00991926,0.525144
490,1.05003,0.938992,2.36884,-0.838129,-0.115335,0.00380724,0.533126
491,1.82618,0.288996,2.86173,-0.843066,-0.126909,0.0104584,0.522517
492,1.47314,0.585598,2.55753,-0.840876,-0.117162,0.00852199,0.528326
493,1.32693,0.747751,2.56296,-0.842578,-0.106376,0.000990002,0.527963
494,1.20642,0.72145,2.41132,-0.841172,-0.0992648,0.00112725,0.531579
495,1.08129,1.06868,2.3927,-0.840755,-0.096467,0.00127304,0.532752
496,1.59395,0.521054,2.69963,-0.843136,-0.105574,0.0084476,0.527167
497,1.39757,0.874272,2.55262,-0.840633,-0.100309,0.00583821,0.532203
498,1.12703,1.00426,2.37227,-0.839164,-0.0927246,0.00816593,0.535854
499,1.26009,0.600601,2.52322,-0.842157,-0.0897486,0.00544904,0.531684
500,1.61075,0.677336,2.61116,-0.84342,-0.0966729,0.0126266,0.528335
501,1.9969,0.567919,2.69239,-0.844227,-0.100592,0.00859999,0.526391
502,1.20301,1.11261,2.37118,-0.842145,-0.0796819,-0.00168598,0.533329
503,1.34745,1.19816,2.24543,-0.841697,-0.0755088,-0.00564024,0.534615
504,1.3247,0.796619,2.51529,-0.847447,-0.0701925,-0.00727356,0.526169
505,1.72635,0.666573,2.74397,-0.850384,-0.0726364,-0.00404098,0.521109
506,1.33687,0.841971,2.42378,-0.847123,-0.0626265,-0.00284724,0.527685
507,1.57962,0.649093,2.7134,-0.851497,-0.0608663,-0.00949612,0.520729
508,0.967843,1.08125,2.32906,-0.84708,-0.0398283,-0.0176493,0.529677
509,1.2344,1.17874,2.41967,-0.849357,-0.0433473,-0.00808728,0.525973
510,1.4672,0.942989,2.56927,-0.85154,-0.041487,-0.00971111,0.522556
511,1.54393,0.78822,2.58123,-0.852525,-0.0366346,-0.01002,0.521304
512,1.65813,0.762028,2.64873,-0.853263,-0.033064,-0.0117021,0.5203
513,1.53943,0.85767,2.57381,-0.852412,-0.0232758,-0.0173726,0.522064
514,1.64338,0.784378,2.59394,-0.852394,-0.017984,-0.0202534,0.522198
515,1.31667,1.07156,2.44149,-0.850082,-0.00444977,-0.0258189,0.525998
516,1.68364,0.838825,2.51883,-0.850762,0.00067202,-0.0188118,0.525215
517,1.83278,1.22004,2.87649,-0.852156,-0.00104085,-0.0277176,0.522552
518,1.21223,1.03757,2.37139,-0.845309,0.0243022,-0.0373764,0.532415
519,1.2098,1.24242,2.32579,-0.844025,0.0287575,-0.0368502,0.534263
520,1.34646,1.3151,2.45131,-0.843994,0.0328742,-0.037557,0.534025
521,1.49368,1.23121,2.59914,-0.84474,0.0371492,-0.0369799,0.532604
522,1.33424,0.71401,2.59774,-0.839925,0.0492707,-0.0576372,0.53738
523,1.02301,1.55916,2.35821,-0.838288,0.0623157,-0.0468383,0.539625
524,1.43299,0.978156,2.45355,-0.841118,0.0580145,-0.0468995,0.535682
525,1.05082,1.05208,2.3963,-0.837916,0.0721694,-0.058152,0.537873
526,1.0382,1.27855,2.38052,-0.834123,0.0865483,-0.0652919,0.540819
527,1.63202,1.82987,2.64667,-0.835737,0.0857947,-0.060816,0.538967
528,1.0689,1.32753,2.28826,-0.827671,0.108316,-0.0712619,0.546032
529,1.13576,1.09803,2.30606,-0.830035,0.102995,-0.0640571,0.544362
530,1.11437,1.34093,2.28108,-0.824734,0.112615,-0.0687944,0.549908
531,1.15596,1.17936,2.29894,-0.823974,0.119332,-0.0721873,0.549195
532,1.17959,1.25087,2.30807,-0.824642,0.123706,-0.0722453,0.547214
533,0.976915,1.32259,2.29513,-0.824497,0.134223,-0.0767334,0.544336
534,0.855277,1.50055,2.29195,-0.82328,0.14317,-0.0813014,0.543233
535,0.827399,1.40008,2.71956,-0.830068,0.154076,-0.0781807,0.530222
536,1.26638,1.18828,2.24044,-0.828662,0.149424,-0.0825897,0.533077
537,1.40595,1.60105,2.59262,-0.832981,0.158628,-0.0873622,0.522827
538,1.00681,1.62991,2.22007,-0.828617,0.174298,-0.0917215,0.524024
539,1.27987,1.37947,2.30373,-0.83166,0.172166,-0.095377,0.519234
540,1.79618,1.5251,2.51569,-0.835519,0.168635,-0.0940969,0.514409
541,1.30606,1.33567,2.34931,-0.832579,0.182465,-0.101777,0.512992
542,0.885011,1.68717,2.51981,-0.832075,0.194257,-0.102383,0.509346
543,1.38947,1.59292,2.39043,-0.832101,0.188048,-0.10232,0.511642
544,1.65057,1.32162,2.30287,-0.832971,0.189033,-0.0956035,0.511162
545,0.948508,1.76698,2.32376,-0.830329,0.200946,-0.101263,0.509824
546,1.54502,1.41298,2.38267,-0.834301,0.189674,-0.0968646,0.50851
547,1.16976,1.99712,2.31214,-0.832368,0.193993,-0.0995712,0.509525
548,1.52598,1.48013,2.39405,-0.834931,0.185452,-0.0963724,0.509127
549,1.29959,1.70248,2.31761,-0.83306,0.186309,-0.09656,0.511836
550,1.18787,1.69772,2.29323,-0.834104,0.184668,-0.0962898,0.51078
551,0.800975,2.14811,2.69116,-0.838212,0.188686,-0.0930477,0.50313
552,1.25773,1.99409,2.32891,-0.835896,0.176028,-0.0975215,0.510668
553,1.4409,1.82843,1.96212,-0.833652,0.165994,-0.0961443,0.517907
554,1.32126,1.95603,2.33726,-0.837391,0.166887,-0.0981826,0.51116
555,0.741368,1.82885,2.65124,-0.840728,0.175074,-0.103368,0.501837
556,1.23966,1.77437,2.48762,-0.840845,0.161305,-0.105694,0.505756
557,1.35798,1.69301,2.29897,-0.839667,0.151353,-0.110947,0.50965
558,1.16327,1.79263,2.31857,-0.840089,0.153165,-0.113859,0.507766
559,0.839087,2.28341,2.42267,-0.840955,0.160149,-0.111419,0.50471
560,1.52532,1.89435,2.56209,-0.845183,0.147704,-0.105515,0.502708
561,1.35053,1.99317,2.36249,-0.842705,0.147341,-0.104103,0.507249
562,1.33031,1.78335,2.16216,-0.842534,0.137845,-0.10118,0.510782
563,1.03913,2.13364,2.34526,-0.844714,0.133675,-0.0976388,0.508975
564,1.3017,1.84078,2.21486,-0.846313,0.119609,-0.0955803,0.510209
565,1.46265,1.83324,2.40358,-0.850413,0.109367,-0.0907601,0.506556
566,1.30048,1.83354,2.3121,-0.848665,0.111235,-0.0986952,0.507596
567,0.756711,2.87182,2.35886,-0.849874,0.112327,-0.100843,0.504904
568,1.2635,2.46448,2.38158,-0.853328,0.0968162,-0.0991883,0.502613
569,1.46978,1.92655,2.40989,0.855823,-0.0880212,0.100743,-0.49967
570,1.36934,2.31882,2.43542,0.856389,-0.0838896,0.101716,-0.499214
571,1.36206,1.95935,2.35749,0.856979,-0.0776946,0.102855,-0.498969
572,1.58416,2.00818,2.60836,0.860507,-0.0673962,0.100419,-0.494876
573,1.23703,1.93977,2.2579,-0.856421,0.0692949,-0.104507,0.500818
574,1.35489,2.00315,2.2641,-0.856829,0.0597055,-0.103546,0.501555
575,0.894465,2.12283,2.28141,0.858095,-0.0612238,0.102114,-0.499498
576,1.54443,2.75354,2.63353,0.862896,-0.0425052,0.0882092,-0.495806
577,1.90801,1.67352,2.69148,0.867003,-0.0243295,0.0873285,-0.489988
578,1.08995,2.29747,2.2754,0.86077,-0.0390644,0.0933789,-0.498828
579,1.81782,1.90817,2.57715,0.86658,-0.0187874,0.0840284,-0.491553
580,2.0545,1.81925,2.67342,0.869278,-0.00392414,0.0795876,-0.487859
581,1.7175,1.92884,2.57166,0.86783,-0.00766285,0.0835524,-0.489727
582,2.32061,1.81967,2.83812,0.87044,0.00961615,0.0775649,-0.486029
583,1.56756,2.11818,2.56912,0.867088,0.000871698,0.0797459,-0.491729
584,0.934839,2.03124,2.36674,0.86529,-0.0083221,0.0828786,-0.494303
585,1.28018,2.52713,2.25865,0.863817,0.0020141,0.0737815,-0.49837
586,1.83054,1.90033,2.64737,0.869183,0.0161217,0.0726368,-0.488861
587,2.13415,2.06234,2.76124,0.870417,0.028817,0.070727,-0.486355
588,1.42857,2.76755,2.37947,0.866006,0.018064,0.0749162,-0.494059
589,2.36733,2.13466,2.88036,0.871848,0.0416116,0.0721385,-0.482644
590,1.30177,2.09923,2.31609,0.866774,0.0187044,0.0869908,-0.490698
591,2.26605,2.11549,2.95462,0.872579,0.0401846,0.07777,-0.480566
592,1.41127,2.52282,2.45848,0.867108,0.0254342,0.0759303,-0.491641
593,1.12181,2.36853,2.26902,0.865266,0.0237347,0.0717048,-0.495591
594,2.17556,2.24401,2.81667,0.870129,0.0488255,0.0569201,-0.487085
595,2.35973,2.19791,2.89417,0.870892,0.057007,0.0489477,-0.485696
596,1.97644,2.16754,2.74487,0.869865,0.0564999,0.0482354,-0.487664
597,2.13224,2.3482,2.80083,0.869494,0.0639346,0.0471749,-0.487511
598,2.35439,2.18676,2.94639,0.870822,0.0741339,0.0450434,-0.483884
599,1.51874,2.96686,2.46287,0.865408,0.058173,0.0523202,-0.494921
600,1.99369,2.20028,2.83873,0.870779,0.0704002,0.0451261,-0.484511
601,1.30611,2.77236,2.31993,0.865392,0.059278,0.044564,-0.495577
602,2.08011,2.47783,2.7154,0.868951,0.07816,0.0383781,-0.487177
603,1.7341,2.79125,2.55818,0.867131,0.0750475,0.0366278,-0.49103
604,1.8698,2.3592,2.63902,0.868824,0.0825682,0.0339779,-0.487005
605,2.18123,2.29924,2.87162,0.870797,0.0899966,0.0311139,-0.482333
606,1.66185,2.46242,2.52776,0.867734,0.0842316,0.030637,-0.488881
607,2.01314,2.34412,2.70137,0.868524,0.0929064,0.0266057,-0.486134
608,1.30935,2.5415,2.32962,0.865493,0.0823676,0.0259208,-0.493423
609,1.95121,2.51348,2.71849,0.867819,0.0966442,0.0169039,-0.487098
610,1.62822,2.55889,2.52403,0.865977,0.0936845,0.0137349,-0.491038
611,2.01174,2.49421,2.68266,0.865739,0.105201,0.00542115,-0.489284
612,1.49924,3.14821,2.34746,0.861026,0.0972593,0.00900206,-0.499092
613,1.70106,2.92787,2.46385,0.861905,0.104872,0.00604222,-0.49607
614,1.29149,2.76823,2.2604,0.861097,0.100929,0.00351591,-0.498311
615,1.69452,2.84154,2.47291,0.862364,0.11199,0.00392394,-0.493731
616,1.4638,3.2833,2.34048,0.860144,0.111357,0.00816656,-0.497679
617,1.65221,3.13151,2.41782,0.859931,0.119521,0.00984938,-0.496121
618,2.05057,2.61476,2.51953,0.860924,0.132647,0.00856723,-0.491062
619,1.70263,3.06085,2.5168,0.861729,0.125023,0.013245,-0.491546
620,1.68526,2.89637,2.43125,0.862004,0.123927,0.0117526,-0.491379
621,1.86583,2.99862,2.53734,0.862935,0.126723,0.0115883,-0.48903
622,1.6372,2.89625,2.46183,0.86318,0.125852,0.00798975,-0.488895
623,1.54562,2.9226,2.35401,0.862048,0.126985,0.00604015,-0.490624
624,1.99665,2.76718,2.49999,0.862435,0.139308,0.00189494,-0.486616
625,1.55136,2.90213,2.47761,0.863389,0.13267,0.00586626,-0.486747
626,1.52006,2.9381,2.38863,0.862822,0.132417,0.00759496,-0.487798
627,1.71872,2.90405,2.41666,0.863324,0.136957,0.00664892,-0.485665
628,1.48372,3.26465,2.3781,0.864,0.130659,0.0107386,-0.486125
629,1.52558,3.03666,2.38174,0.865226,0.129965,0.0114615,-0.48411
630,1.83884,3.09918,2.55571,0.866913,0.132045,0.0135889,-0.48046
631,1.69933,3.02001,2.56312,0.868599,0.127575,0.0113144,-0.478678
632,1.56533,3.06099,2.40906,0.868014,0.124431,0.011823,-0.480551
633,1.51378,3.33616,2.40657,0.868137,0.121425,0.0108342,-0.481119
634,1.75869,3.21433,2.53506,0.869647,0.124772,0.0120717,-0.477494
635,1.74801,3.26376,2.46324,0.869086,0.122503,0.0119597,-0.479103
636,2.00951,3.08814,2.57454,0.870602,0.12567,0.00899013,-0.475583
637,1.66336,3.16439,2.50203,0.871661,0.115206,0.0138527,-0.476176
638,1.67554,3.32372,2.49071,0.871607,0.10987,0.0155955,-0.47748
639,1.75333,3.1798,2.5111,0.872748,0.106461,0.0186609,-0.476056
640,1.68117,3.23755,2.55056,0.873728,0.0989765,0.0214665,-0.475754
641,1.60841,3.18906,2.31586,0.871864,0.0940054,0.0239949,-0.480041
642,1.62974,3.36571,2.45095,0.873102,0.0881562,0.0241572,-0.478893
643,1.82823,3.22888,2.43421,0.872666,0.086915,0.0242041,-0.47991
644,1.6644,3.41857,2.49522,0.872819,0.0765811,0.0291916,-0.481114
645,1.59856,3.33208,2.44545,0.872156,0.0708835,0.0303678,-0.483113
646,1.64532,3.34412,2.49241,0.872041,0.063457,0.0355147,-0.484001
647,1.83859,3.27472,2.60984,0.872949,0.061117,0.0361441,-0.482616
648,1.77027,3.39749,2.50892,0.871502,0.0540453,0.0394326,-0.485807
649,1.76041,3.66045,2.49552,0.870735,0.0466862,0.0434059,-0.487604
